image_path,image_url,pottery_style,pottery_shape,uniform_image_name
images-nicky-test/350268-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/0DDB7E97-4965-4C6E-BCA9-EFDCB49DEE6B,BLACK-FIGURE,AMPHORA NECK,BF_image4094.jpg
images-nicky-test/C83FBF15A1AB49068FF22B0BC36C1B19-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8C99CB41-B339-44E1-8CF5-116FED746C10,BLACK-FIGURE,LEKYTHOS,BF_image4095.jpg
images-nicky-test/CVA.GER96.BEIL.1-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8E2731C7-5237-4266-B54E-998F447F1DC4,BLACK-FIGURE,AMPHORA NECK,BF_image4096.jpg
images-nicky-test/305483-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/26ACF64E-2933-4166-B73A-AC0F86D785C2,BLACK-FIGURE,LEKYTHOS,BF_image4097.jpg
images-nicky-test/9028432-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/B3B93CDC-B888-4F47-8715-8D5CB1439E3C,BLACK-FIGURE,LEKYTHOS,BF_image4098.jpg
images-nicky-test/2593AEF3144A4E74A89DE4628FD9988A-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/183EB600-A9D5-4DAA-894D-C189A3B2B9B2,BLACK-FIGURE,LEKYTHOS,BF_image4099.jpg
images-nicky-test/62F9813F62724B269239428B0805A204-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8C99CB41-B339-44E1-8CF5-116FED746C10,BLACK-FIGURE,LEKYTHOS,BF_image4100.jpg
images-nicky-test/CVA.CAN01.006-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3914AB43-7DC1-45CB-A764-DE3527B965D5,BLACK-FIGURE,AMPHORA NECK,BF_image4101.jpg
images-nicky-test/330347-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/569D55A3-B9DA-4224-861D-5DC88AB86665,BLACK-FIGURE,LEKYTHOS,BF_image4102.jpg
images-nicky-test/32A803C94F614A9582A9D8DD15926962-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8E2731C7-5237-4266-B54E-998F447F1DC4,BLACK-FIGURE,AMPHORA NECK,BF_image4103.jpg
images-nicky-test/361479-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/40382B63-BEC4-427C-8635-86B8836C26C1,BLACK-FIGURE,LEKYTHOS,BF_image4104.jpg
images-nicky-test/CVA.GER25.1196-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C516A6B4-9168-41AA-B586-FAA1DBB465AF,BLACK-FIGURE,AMPHORA NECK,BF_image4105.jpg
images-nicky-test/62134F17E07D4AD8A488665D1D542A31-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/183EB600-A9D5-4DAA-894D-C189A3B2B9B2,BLACK-FIGURE,LEKYTHOS,BF_image4106.jpg
images-nicky-test/302142-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/B4FF6072-7EF3-4855-8FD9-52095B3EA74A,BLACK-FIGURE,AMPHORA NECK,BF_image4107.jpg
images-nicky-test/CVA.BEL03.118-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/569D55A3-B9DA-4224-861D-5DC88AB86665,BLACK-FIGURE,LEKYTHOS,BF_image4108.jpg
images-nicky-test/9028433-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C2D88A46-C5EC-4CC2-A190-3FE69CB120B8,BLACK-FIGURE,LEKYTHOS,BF_image4109.jpg
images-nicky-test/E3C04B71333D46A0AC0807403682F102-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3914AB43-7DC1-45CB-A764-DE3527B965D5,BLACK-FIGURE,AMPHORA NECK,BF_image4110.jpg
images-nicky-test/350269-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/C516A6B4-9168-41AA-B586-FAA1DBB465AF,BLACK-FIGURE,AMPHORA NECK,BF_image4111.jpg
images-nicky-test/CVA.USA17.809-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8767FAB3-FDFC-457E-957F-AA7F3B69C856,BLACK-FIGURE,LEKYTHOS,BF_image4112.jpg
images-nicky-test/CC4BCFA5863841A18A1DF21E31A4D1E5-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3914AB43-7DC1-45CB-A764-DE3527B965D5,BLACK-FIGURE,AMPHORA NECK,BF_image4113.jpg
images-nicky-test/305485-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FF10268F-8F0D-4B6F-AFBA-5B9E1FBD94C9,BLACK-FIGURE,LEKYTHOS,BF_image4114.jpg
images-nicky-test/CVA.GER96.4663-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6BB9A2CE-F6B1-4E22-BBEC-DD8570A0D17B,BLACK-FIGURE,AMPHORA NECK,BF_image4115.jpg
images-nicky-test/D3C5352329C4438099BA4BD758B8DB18-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8D782C3B-B1D1-4818-B7C6-CBCE8F5E6593,BLACK-FIGURE,LEKYTHOS,BF_image4116.jpg
images-nicky-test/330348-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FBC00210-12E9-4217-A5C1-7873F82ED4F0,BLACK-FIGURE,LEKYTHOS,BF_image4117.jpg
images-nicky-test/CVA.GER94.4596-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3072050B-8DB1-4874-B89D-25E28D33B2F2,BLACK-FIGURE,AMPHORA NECK,BF_image4118.jpg
images-nicky-test/9028435-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/08164EF1-D6F1-4329-873B-6CB2EE9A4FB1,BLACK-FIGURE,LEKYTHOS,BF_image4119.jpg
images-nicky-test/FE44706AD8274022B0A9A77B585CDE68-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3914AB43-7DC1-45CB-A764-DE3527B965D5,BLACK-FIGURE,AMPHORA NECK,BF_image4120.jpg
images-nicky-test/CVA.GER96.4664-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6BB9A2CE-F6B1-4E22-BBEC-DD8570A0D17B,BLACK-FIGURE,AMPHORA NECK,BF_image4121.jpg
images-nicky-test/D9CA7626180D4B7B94BF77E65FD592F0-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8D782C3B-B1D1-4818-B7C6-CBCE8F5E6593,BLACK-FIGURE,LEKYTHOS,BF_image4122.jpg
images-nicky-test/CVA.USA14.663-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FDBC4337-77CB-4519-93D6-FAE1CF256CCC,BLACK-FIGURE,AMPHORA NECK,BF_image4123.jpg
images-nicky-test/93CDC025BD994D9E856CA37CF4A0008A-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/08164EF1-D6F1-4329-873B-6CB2EE9A4FB1,BLACK-FIGURE,LEKYTHOS,BF_image4124.jpg
images-nicky-test/CVA.GER94.4599-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3072050B-8DB1-4874-B89D-25E28D33B2F2,BLACK-FIGURE,AMPHORA NECK,BF_image4125.jpg
images-nicky-test/350271-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4D59DE7C-4FBC-4930-AA39-228195999625,BLACK-FIGURE,AMPHORA NECK,BF_image4126.jpg
images-nicky-test/CVA.GER96.4666-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6BB9A2CE-F6B1-4E22-BBEC-DD8570A0D17B,BLACK-FIGURE,AMPHORA NECK,BF_image4127.jpg
images-nicky-test/4A0E4AC983964A839720F2836D10971C-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8D782C3B-B1D1-4818-B7C6-CBCE8F5E6593,BLACK-FIGURE,LEKYTHOS,BF_image4128.jpg
images-nicky-test/2197-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FDBC4337-77CB-4519-93D6-FAE1CF256CCC,BLACK-FIGURE,AMPHORA NECK,BF_image4129.jpg
images-nicky-test/6038-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/11209F8A-E613-46BD-8556-AF4276FB6383,BLACK-FIGURE,LEKYTHOS,BF_image4130.jpg
images-nicky-test/CVA.GER94.4601-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3072050B-8DB1-4874-B89D-25E28D33B2F2,BLACK-FIGURE,AMPHORA NECK,BF_image4131.jpg
images-nicky-test/8AC3C9751784441DA04990C3A71EC8A5-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/252B55AA-78B3-4E35-B957-A08A2E5E83A9,BLACK-FIGURE,LEKYTHOS,BF_image4132.jpg
images-nicky-test/361484-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/B39367B2-0AED-4B11-988C-5DECA06CFA5C,BLACK-FIGURE,LEKYTHOS,BF_image4133.jpg
images-nicky-test/330351-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/16B7A874-C4AF-4A8F-BC4C-97F8F2C1F23B,BLACK-FIGURE,LEKYTHOS,BF_image4134.jpg
images-nicky-test/CVA.GER94.BEIL.9-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3072050B-8DB1-4874-B89D-25E28D33B2F2,BLACK-FIGURE,AMPHORA NECK,BF_image4135.jpg
images-nicky-test/9028439-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/DE06E2C4-C715-440B-9DF4-26FCFF595BCA,BLACK-FIGURE,LEKYTHOS,BF_image4136.jpg
images-nicky-test/350272-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/85E870E1-3039-420C-9A39-9FFA32ABE529,BLACK-FIGURE,AMPHORA NECK,BF_image4137.jpg
images-nicky-test/9A79C8D4FE134F95A41417053E660404-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/8D782C3B-B1D1-4818-B7C6-CBCE8F5E6593,BLACK-FIGURE,LEKYTHOS,BF_image4138.jpg
images-nicky-test/CVA.GER96.4665-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/2E00BE5E-BBCF-49F8-9042-2F97F6E26E53,BLACK-FIGURE,AMPHORA NECK,BF_image4139.jpg
images-nicky-test/CVA.IT47.2092-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/975A5041-33FB-40D8-91CF-DF563E97A6B2,BLACK-FIGURE,LEKYTHOS,BF_image4140.jpg
images-nicky-test/6039-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A93B871E-337B-4025-A745-8DDEBA8E3D9F,BLACK-FIGURE,LEKYTHOS,BF_image4141.jpg
images-nicky-test/CVA.USA16.731-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/85E870E1-3039-420C-9A39-9FFA32ABE529,BLACK-FIGURE,AMPHORA NECK,BF_image4142.jpg
images-nicky-test/CVA.IT18.878-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/9C28A48D-46AA-434D-B302-D5A9FC4D6C51,BLACK-FIGURE,LEKYTHOS,BF_image4143.jpg
images-nicky-test/305488-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6F174EE7-3D8D-471C-BB77-CF3CE9A9A916,BLACK-FIGURE,LEKYTHOS,BF_image4144.jpg
images-nicky-test/9028440-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/829DDC8A-D074-4B61-8D66-7FFC470F7135,BLACK-FIGURE,LEKYTHOS,BF_image4145.jpg
images-nicky-test/CVA.GER110.BEIL.21-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4E002CEA-CA96-4A4E-8B61-DEBD5700E730,BLACK-FIGURE,AMPHORA NECK,BF_image4146.jpg
images-nicky-test/54BC925E95724252BD96DD8F7A25B1CD-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/205E3BC9-A476-4C95-B18F-113CF36D3C9E,BLACK-FIGURE,AMPHORA NECK,BF_image4147.jpg
images-nicky-test/CVA.GER96.4680-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/D0FD2E9C-82E6-4907-B40D-C43298DFC412,BLACK-FIGURE,AMPHORA NECK,BF_image4148.jpg
images-nicky-test/361487-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/ACB420F9-FDEC-4707-A8DE-104C4A4EF95B,BLACK-FIGURE,LEKYTHOS,BF_image4149.jpg
images-nicky-test/CVA.GER45.2198-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3D644CC6-7A4A-4474-9E38-BF168D7BF5DF,BLACK-FIGURE,AMPHORA NECK,BF_image4150.jpg
images-nicky-test/330353-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/B89C0C84-4B96-4B97-A197-0A49F18B61AB,BLACK-FIGURE,LEKYTHOS,BF_image4151.jpg
images-nicky-test/305489-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/A4936BCB-279E-45AA-A5B3-3E0AF3BE7658,BLACK-FIGURE,LEKYTHOS,BF_image4152.jpg
images-nicky-test/9028441-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/9420145B-681E-47F8-9010-E7FC9DB50673,BLACK-FIGURE,LEKYTHOS,BF_image4153.jpg
images-nicky-test/CVA.GER96.4681-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/D0FD2E9C-82E6-4907-B40D-C43298DFC412,BLACK-FIGURE,AMPHORA NECK,BF_image4154.jpg
images-nicky-test/FE9F9CD26F06469CA7BE5DA9E2FFE162-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/205E3BC9-A476-4C95-B18F-113CF36D3C9E,BLACK-FIGURE,AMPHORA NECK,BF_image4155.jpg
images-nicky-test/350274-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/637C1106-25A1-4C11-BADE-617B8C158567,BLACK-FIGURE,AMPHORA NECK,BF_image4156.jpg
images-nicky-test/302145-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/100B0072-9838-4A04-8718-64D9A6BDBF3B,BLACK-FIGURE,AMPHORA NECK,BF_image4157.jpg
images-nicky-test/CVA.GER45.2191-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/1D2F194A-70F1-4CD1-864B-C2D01ADAD793,BLACK-FIGURE,AMPHORA NECK,BF_image4158.jpg
images-nicky-test/9030665-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F87886DF-A996-49D3-945A-917485DA2D6D,BLACK-FIGURE,AMPHORA NECK,BF_image4159.jpg
images-nicky-test/2AEDEA4CB5DA419CA67BDDC6DC3E6F90-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/205E3BC9-A476-4C95-B18F-113CF36D3C9E,BLACK-FIGURE,AMPHORA NECK,BF_image4160.jpg
images-nicky-test/CVA.USA08.393-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CA1961C3-F3AA-4AF5-A63F-377590BC6871,BLACK-FIGURE,LEKYTHOS,BF_image4161.jpg
images-nicky-test/9028447-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/94248E09-66B5-4436-8FC4-DFC086EBB67E,BLACK-FIGURE,LEKYTHOS,BF_image4162.jpg
images-nicky-test/350275-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7A353E7A-0F42-4AB7-8473-ECC9E8723318,BLACK-FIGURE,AMPHORA NECK,BF_image4163.jpg
images-nicky-test/CVA.GER96.4682-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/63920F40-DEF6-400C-B65C-AD2C017CF567,BLACK-FIGURE,AMPHORA NECK,BF_image4164.jpg
images-nicky-test/305497-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CA1961C3-F3AA-4AF5-A63F-377590BC6871,BLACK-FIGURE,LEKYTHOS,BF_image4165.jpg
images-nicky-test/330355-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/07EA47E8-49A2-466A-8DFA-D4F7AC1A4D2F,BLACK-FIGURE,LEKYTHOS,BF_image4166.jpg
images-nicky-test/CVA.GER45.2189-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FB17D30E-4A72-474C-9821-674723019F43,BLACK-FIGURE,AMPHORA NECK,BF_image4167.jpg
images-nicky-test/CVA.IT47.2091-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/B9536B37-650D-45A2-9C49-42A5E4395AE3,BLACK-FIGURE,LEKYTHOS,BF_image4168.jpg
images-nicky-test/CVA.GER96.4683-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/63920F40-DEF6-400C-B65C-AD2C017CF567,BLACK-FIGURE,AMPHORA NECK,BF_image4169.jpg
images-nicky-test/9028448-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/AE545822-1AB9-42FF-9BB1-01699E0FF053,BLACK-FIGURE,LEKYTHOS,BF_image4170.jpg
images-nicky-test/361491-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/12CBED57-201B-4130-83CA-13254287151E,BLACK-FIGURE,LEKYTHOS,BF_image4171.jpg
images-nicky-test/076F3ECA8E6D4D47AC46CACFD6FB4930-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CA1961C3-F3AA-4AF5-A63F-377590BC6871,BLACK-FIGURE,LEKYTHOS,BF_image4172.jpg
images-nicky-test/CVA.GER45.2192-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FB17D30E-4A72-474C-9821-674723019F43,BLACK-FIGURE,AMPHORA NECK,BF_image4173.jpg
images-nicky-test/350276-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/10C85862-D4BB-4135-A4BF-B107744C2950,BLACK-FIGURE,AMPHORA NECK,BF_image4174.jpg
images-nicky-test/CVA.GER96.BEIL.2-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/63920F40-DEF6-400C-B65C-AD2C017CF567,BLACK-FIGURE,AMPHORA NECK,BF_image4175.jpg
images-nicky-test/9030716-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7A4CF106-2F0D-4CDF-A6EF-DA34E27A5B2D,BLACK-FIGURE,AMPHORA NECK,BF_image4176.jpg
images-nicky-test/302148-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/96B8DDC7-2942-4F8A-8C12-89B6C326253C,BLACK-FIGURE,AMPHORA NECK,BF_image4177.jpg
images-nicky-test/26955872C91C411A98AAD63614C192FA-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CA1961C3-F3AA-4AF5-A63F-377590BC6871,BLACK-FIGURE,LEKYTHOS,BF_image4178.jpg
images-nicky-test/3927354D57074C0296591F4C11957054-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FB17D30E-4A72-474C-9821-674723019F43,BLACK-FIGURE,AMPHORA NECK,BF_image4179.jpg
images-nicky-test/52FE860EA7234829B214A6B3E114C9AC-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/23E87948-6EAD-478E-8106-42DCEBAAE254,BLACK-FIGURE,LEKYTHOS,BF_image4180.jpg
images-nicky-test/361492-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CDA64547-07B6-4E25-9FE6-27593F25DBD4,BLACK-FIGURE,LEKYTHOS,BF_image4181.jpg
images-nicky-test/9028454-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/1DECEB89-4524-411E-A605-E674E1589C0C,BLACK-FIGURE,LEKYTHOS,BF_image4182.jpg
images-nicky-test/CVA.NL03.127-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/96B8DDC7-2942-4F8A-8C12-89B6C326253C,BLACK-FIGURE,AMPHORA NECK,BF_image4183.jpg
images-nicky-test/04CC4509C03142B1978AC0FCC82CC2E7-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CA1961C3-F3AA-4AF5-A63F-377590BC6871,BLACK-FIGURE,LEKYTHOS,BF_image4184.jpg
images-nicky-test/350277-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/F217DEB5-E555-4A6A-B49C-280189C5B730,BLACK-FIGURE,AMPHORA NECK,BF_image4185.jpg
images-nicky-test/92E87453785241DB9AC9ECC955842EBD-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/90529879-DD97-47AA-8EE8-431BDC9CF776,BLACK-FIGURE,LEKYTHOS,BF_image4186.jpg
images-nicky-test/F6DC0DEE9FA049028263C208E04D7EB8-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FB17D30E-4A72-474C-9821-674723019F43,BLACK-FIGURE,AMPHORA NECK,BF_image4187.jpg
images-nicky-test/CVA.GER96.4685-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4FE7BBF9-0A74-48A7-8FF9-939EA467B6A2,BLACK-FIGURE,AMPHORA NECK,BF_image4188.jpg
images-nicky-test/9030717-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/89ACD597-6B1C-4E8F-8451-B3AFCD9D1AFC,BLACK-FIGURE,AMPHORA NECK,BF_image4189.jpg
images-nicky-test/A92FFE35F74A4A598A5D215214E60B25-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/CA1961C3-F3AA-4AF5-A63F-377590BC6871,BLACK-FIGURE,LEKYTHOS,BF_image4190.jpg
images-nicky-test/361493-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/602CCC11-CCA6-4F0D-ABDA-B59F73F12149,BLACK-FIGURE,LEKYTHOS,BF_image4191.jpg
images-nicky-test/61794988128B4252B521442E456DDA10-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6276DE40-85F7-4336-9B7D-E53FAF2777BD,BLACK-FIGURE,LEKYTHOS,BF_image4192.jpg
images-nicky-test/CVA.GER96.4686-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4FE7BBF9-0A74-48A7-8FF9-939EA467B6A2,BLACK-FIGURE,AMPHORA NECK,BF_image4193.jpg
images-nicky-test/302149-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/10ECE7FF-0A31-4E19-BD9D-A6F61770DBDF,BLACK-FIGURE,AMPHORA NECK,BF_image4194.jpg
images-nicky-test/9028455-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/487B887F-9FF8-4BFB-BB57-0850D06D8AD2,BLACK-FIGURE,LEKYTHOS,BF_image4195.jpg
images-nicky-test/CVA.GER45.2187-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/9B9AF7FB-7A85-45A9-9F9B-53D35C470712,BLACK-FIGURE,AMPHORA NECK,BF_image4196.jpg
images-nicky-test/3F058585E70747988645024D3AD2B801-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/ECE2D4AF-26AF-4FA1-BD23-8BC8BA2DBCD4,BLACK-FIGURE,LEKYTHOS,BF_image4197.jpg
images-nicky-test/350279-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/07CE31C3-1009-4F46-8CD9-DCD577B1D66A,BLACK-FIGURE,AMPHORA NECK,BF_image4198.jpg
images-nicky-test/CDBAEC0DDF1A433C889F2608597BC991-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6276DE40-85F7-4336-9B7D-E53FAF2777BD,BLACK-FIGURE,LEKYTHOS,BF_image4199.jpg
images-nicky-test/9030719-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/E6CDF006-8536-42F7-A563-17C6DF16E8C0,BLACK-FIGURE,AMPHORA NECK,BF_image4200.jpg
images-nicky-test/361494-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/AFAC374B-D781-4DC0-8098-B6430363A2D1,BLACK-FIGURE,LEKYTHOS,BF_image4201.jpg
images-nicky-test/CVA.NL03.126-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/10ECE7FF-0A31-4E19-BD9D-A6F61770DBDF,BLACK-FIGURE,AMPHORA NECK,BF_image4202.jpg
images-nicky-test/CVA.USA08.392-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7C504D1C-ADF3-473E-B02F-FEB7EE790906,BLACK-FIGURE,LEKYTHOS,BF_image4203.jpg
images-nicky-test/3D364A55E5C84107B3C013397AB46313-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/6276DE40-85F7-4336-9B7D-E53FAF2777BD,BLACK-FIGURE,LEKYTHOS,BF_image4204.jpg
images-nicky-test/88D1A3C4C3D743B89A93B5282F98A2C3-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/ECE2D4AF-26AF-4FA1-BD23-8BC8BA2DBCD4,BLACK-FIGURE,LEKYTHOS,BF_image4205.jpg
images-nicky-test/305498-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7C504D1C-ADF3-473E-B02F-FEB7EE790906,BLACK-FIGURE,LEKYTHOS,BF_image4206.jpg
images-nicky-test/9028456-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/60FDCA3A-6CBF-4911-B33E-DC856DF27189,BLACK-FIGURE,AMPHORA NECK,BF_image4207.jpg
images-nicky-test/330362-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/0571412D-E0ED-403A-A810-34356B16A55D,BLACK-FIGURE,LEKYTHOS,BF_image4208.jpg
images-nicky-test/350280-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/B4A55AAB-887D-428E-B59A-636E25F9BEF1,BLACK-FIGURE,AMPHORA NECK,BF_image4209.jpg
images-nicky-test/CVA.GER45.2181-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/4304F9EB-9B45-4EA6-945B-714F6EB47DAA,BLACK-FIGURE,AMPHORA NECK,BF_image4210.jpg
images-nicky-test/7E76AF2C618B48DEB5A356E7790AA302-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/ECE2D4AF-26AF-4FA1-BD23-8BC8BA2DBCD4,BLACK-FIGURE,LEKYTHOS,BF_image4211.jpg
images-nicky-test/CVA.GER96.4688-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/07A81457-6544-418F-A7D1-4530C7B69139,BLACK-FIGURE,AMPHORA NECK,BF_image4212.jpg
images-nicky-test/361495-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/7AD5DA99-3C49-4083-B611-8AC3D1F031E5,BLACK-FIGURE,LEKYTHOS,BF_image4213.jpg
images-nicky-test/302150-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/FF9EE7B9-DC9C-4B56-9175-60EDBCB81DBD,BLACK-FIGURE,AMPHORA NECK,BF_image4214.jpg
images-nicky-test/B8BB42123F5646C8897BD41E06D75D6F-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/11EEA209-F2C8-44B8-A522-736F973B9E99,BLACK-FIGURE,AMPHORA NECK,BF_image4215.jpg
images-nicky-test/1C1D98EE8A1E4A72AE473B0B457639AB-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/3743124C-3D5E-4F68-9E1B-7CB25A19CC42,BLACK-FIGURE,LEKYTHOS,BF_image4216.jpg
images-nicky-test/330363-BLACK-FIGURE.jpg,http://www.beazley.ox.ac.uk/record/84F52B98-20CE-487E-98F7-A3D4B868B703,BLACK-FIGURE,LEKYTHOS,BF_image4217.jpg
